Stattrak,Weapon Name,Skin Name,Range Delimeter,#FN,#MW,#FT,#WW,#BS,$FN,$MW,$FT,$WW,$BS,floatAvg,Avg Cost,Avg Profit,Net Profit After Steam ($)
True,Nova,Windblown,min,6,2,1,1,0,1.33,0.62,0.35,0.36,0.39,0.067,9.93,11.92,0.44
True,SG 553,Ol' Rusty,min,1,9,0,0,0,0.63,0.27,0.12,0.17,0.13,0.063,3.06,4.02,0.44
False,MAG-7,Praetorian,min,2,4,4,0,0,3.24,2.08,1.79,1.64,nan,0.088,21.96,25.76,0.44
True,UMP-45,Primal Saber,min,0,2,8,0,0,19.62,9.75,3.99,4.29,3.18,0.1339999999999999,51.42,59.64,0.44
True,G3SG1,High Seas,max,0,1,1,5,3,5.91,2.84,1.18,1.22,0.95,0.488,12.97,15.42,0.44
True,P2000,Lifted Spirits,max,0,2,1,0,7,0.91,0.38,0.17,0.16,0.2,0.768,2.33,3.19,0.44
True,P2000,Lifted Spirits,min,2,7,1,0,0,0.91,0.38,0.17,0.16,0.2,0.064,4.65,5.86,0.44
True,M249,Deep Relief,min,5,4,1,0,0,1.67,0.73,0.3,0.25,0.23,0.043,11.57,13.81,0.44
False,MAG-7,Insomnia,min,0,0,10,0,0,1.15,0.63,0.42,0.31,0.3,0.15,4.2,5.33,0.44
True,MP5-SD,Kitbash,min,1,0,7,0,2,3.27,1.69,0.83,0.79,0.58,0.195,10.24,12.28,0.44
True,MAC-10,Monkeyflage,min,0,0,9,0,1,1.68,0.43,0.21,0.15,0.14,0.18,2.03,2.84,0.44
True,MAG-7,Monster Call,min,0,2,7,1,0,5.47,1.69,0.88,0.7,0.62,0.1569999999999999,10.24,12.28,0.44
False,P90,Cocoa Rampage,min,2,7,1,0,0,0.65,0.4,0.25,0.21,0.19,0.064,4.35,5.51,0.44
False,Nova,Gila,min,0,9,1,0,0,1.23,0.66,0.43,nan,nan,0.078,6.37,7.83,0.44
True,P90,Cocoa Rampage,min,5,3,2,0,0,1.7,0.81,0.32,0.43,0.28,0.051,11.57,13.81,0.44
False,PP-Bizon,Osiris,min,0,10,0,0,0,1.32,0.82,0.58,0.54,0.58,0.07,8.2,9.94,0.44
True,SG 553,Cyberforce,min,0,3,7,0,0,3.52,1.35,0.66,0.54,0.52,0.126,8.67,10.47,0.43
True,MP7,Powercore,max,0,1,6,0,3,5.75,2.6,1.18,1.36,1.1,0.483,12.98,15.42,0.43
False,MP7,Abyssal Apparition,min,5,2,3,0,0,10.32,4.71,2.18,1.8,1.62,0.059,67.56,78.19,0.43
False,MP5-SD,Condition Zero,min,2,7,1,0,0,0.76,0.37,0.25,0.19,0.18,0.064,4.36,5.51,0.43
True,P250,Ripple,min,0,3,7,0,0,0.7,0.44,0.28,0.33,0.4,0.126,3.28,4.27,0.43
True,Sawed-Off,Zander,min,0,4,6,0,0,0.99,0.49,0.22,0.16,0.16,0.118,3.28,4.27,0.43
True,PP-Bizon,Harvester,min,0,0,9,1,0,1.17,0.35,0.21,0.17,0.18,0.173,2.06,2.87,0.43
True,M249,Nebula Crusader,min,0,5,5,0,0,9.56,3.83,2.27,1.85,1.76,0.11,30.5,35.57,0.43
True,Dual Berettas,Shred,min,0,8,2,0,0,0.98,0.6,0.33,0.47,0.33,0.086,5.46,6.77,0.43
True,Galil AR,Destroyer,min,0,1,9,0,0,0.96,0.51,0.24,0.34,0.23,0.142,2.67,3.57,0.43
True,UMP-45,Roadblock,min,0,0,8,0,2,1.03,0.42,0.22,0.14,0.14,0.21,2.04,2.84,0.43
True,M249,Downtown,min,2,0,7,0,1,5.96,3.5,1.69,1.42,1.26,0.15,25.01,29.25,0.43
True,UMP-45,Roadblock,min,0,0,8,2,0,1.03,0.42,0.22,0.14,0.14,0.196,2.04,2.84,0.43
True,P250,Verdigris,min,0,3,6,1,0,1.48,0.75,0.35,0.42,0.31,0.1489999999999999,4.77,5.98,0.43
True,PP-Bizon,Harvester,max,0,0,0,0,10,1.17,0.35,0.21,0.17,0.18,1.0,1.8,2.57,0.43
True,MAC-10,Rangeen,min,5,0,5,0,0,1.26,0.81,0.38,0.7,0.52,0.075,8.2,9.93,0.43
True,Tec-9,Brother,min,0,1,7,0,2,4.31,1.53,0.83,0.66,0.61,0.202,8.56,10.33,0.43
True,UMP-45,Roadblock,min,0,0,8,1,1,1.03,0.42,0.22,0.14,0.14,0.203,2.04,2.84,0.43
True,MAC-10,Monkeyflage,min,0,0,9,1,0,1.68,0.43,0.21,0.15,0.14,0.173,2.04,2.84,0.43
True,MP5-SD,Desert Strike,min,0,0,10,0,0,1.21,0.27,0.14,0.12,0.12,0.15,1.4,2.11,0.43
True,Nova,Wild Six,min,1,3,6,0,0,2.77,1.18,0.54,0.57,0.46,0.1109999999999999,9.55,11.48,0.43
True,MAG-7,Popdog,min,0,8,2,0,0,0.84,0.31,0.17,0.3,0.17,0.086,2.82,3.73,0.43
True,MAG-7,Cobalt Core,min,4,6,0,0,0,1.26,0.75,0.33,0.36,0.31,0.042,9.54,11.46,0.43
True,Sawed-Off,Spirit Board,min,3,5,2,0,0,0.84,0.36,0.17,0.16,0.21,0.065,4.66,5.86,0.43
False,UMP-45,Gold Bismuth,min,0,10,0,0,0,4.2,2.85,1.99,1.7,1.3,0.07,28.5,33.27,0.43
True,MAC-10,Last Dive,min,0,1,9,0,0,4.33,2.71,1.93,1.98,1.52,0.142,20.08,23.58,0.43
True,MAC-10,Carnivore,min,0,7,3,0,0,1.91,0.41,0.21,0.2,0.2,0.094,3.5,4.51,0.43
True,AUG,Amber Slipstream,min,0,7,3,0,0,1.01,0.57,0.3,0.35,0.37,0.094,4.89,6.12,0.43
False,SCAR-20,Enforcer,min,4,5,1,0,0,1.9,0.82,0.48,0.42,0.41,0.05,12.18,14.51,0.43
True,SCAR-20,Fragments,min,0,3,5,0,2,2.45,1.24,0.65,0.61,0.52,0.186,8.01,9.71,0.43
True,MAG-7,Foresight,min,5,0,5,0,0,0.7,0.38,0.17,0.21,0.2,0.075,4.35,5.49,0.43
True,UMP-45,Labyrinth,min,0,0,10,0,0,0.81,0.41,0.23,0.35,nan,0.15,2.3,3.14,0.43
True,MAG-7,Foresight,min,4,4,2,0,0,0.7,0.38,0.17,0.21,0.2,0.058,4.66,5.86,0.43
True,Negev,Prototype,min,0,0,10,0,0,0.76,0.31,0.14,0.21,0.12,0.15,1.4,2.11,0.43
True,P2000,Ivory,min,0,0,10,0,0,2.36,0.43,0.23,0.17,0.17,0.15,2.3,3.14,0.43
False,Galil AR,Crimson Tsunami,min,2,7,1,0,0,1.94,1.29,1.05,1.06,0.97,0.064,13.96,16.54,0.43
True,G3SG1,High Seas,min,0,7,3,0,0,5.91,2.84,1.18,1.22,0.95,0.094,23.42,27.41,0.42
True,SCAR-20,Enforcer,min,0,0,8,2,0,5.1,1.74,0.89,0.72,0.67,0.196,8.56,10.33,0.42
False,XM1014,Quicksilver,min,1,9,0,0,0,0.43,0.27,0.19,0.22,0.19,0.063,2.86,3.77,0.42
True,FAMAS,Crypsis,min,6,2,1,1,0,1.32,0.73,0.42,0.41,0.34,0.067,10.21,12.22,0.42
True,Galil AR,Crimson Tsunami,min,0,1,9,0,0,4.82,2.99,1.9,1.85,1.82,0.142,20.09,23.58,0.42
True,MAG-7,Petroglyph,min,0,4,6,0,0,2.79,1.16,0.55,0.53,nan,0.118,7.94,9.61,0.42
True,Sawed-Off,Spirit Board,min,2,7,0,1,0,0.84,0.36,0.17,0.16,0.21,0.087,4.36,5.49,0.42
False,XM1014,Entombed,min,0,9,1,0,0,10.6,6.99,4.31,3.8,3.41,0.078,67.22,77.78,0.42
True,Negev,Prototype,min,6,0,4,0,0,0.76,0.31,0.14,0.21,0.12,0.06,5.12,6.37,0.42
True,SG 553,Tiger Moth,min,0,0,8,0,2,7.14,3.04,1.48,1.3,1.22,0.21,14.28,16.9,0.42
False,Galil AR,Destroyer,min,1,9,0,0,0,0.38,0.21,0.11,0.1,0.08,0.063,2.27,3.09,0.42
True,Dual Berettas,Ventilators,min,2,8,0,0,0,0.84,0.41,0.24,0.34,nan,0.056,4.96,6.19,0.42
True,MP5-SD,Necro Jr.,min,0,7,3,0,0,1.35,0.38,0.19,0.17,0.21,0.094,3.23,4.2,0.42
True,SCAR-20,Outbreak,min,8,0,1,1,0,1.15,0.67,0.32,0.23,0.26,0.053,9.75,11.7,0.42
True,UMP-45,Riot,min,1,3,6,0,0,1.23,0.66,0.29,0.43,0.25,0.1109999999999999,4.95,6.18,0.42
False,Tec-9,Brother,min,2,4,4,0,0,1.53,0.94,0.54,0.42,0.38,0.088,8.98,10.81,0.42
True,M249,Downtown,min,1,1,6,2,0,5.96,3.5,1.69,1.42,1.26,0.173,22.44,26.29,0.42
True,SCAR-20,Torn,min,6,2,2,0,0,1.73,0.96,0.51,0.47,nan,0.044,13.32,15.8,0.42
False,R8 Revolver,Crazy 8,min,0,3,7,0,0,3.31,1.81,1.05,0.8,0.71,0.126,12.78,15.18,0.42
False,FAMAS,Crypsis,min,4,3,3,0,0,0.53,0.32,0.2,0.21,0.17,0.0659999999999999,3.68,4.72,0.42
True,M249,Emerald Poison Dart,min,5,3,1,1,0,4.16,2.67,1.87,1.63,nan,0.074,32.31,37.64,0.42
False,Glock-18,Clear Polymer,min,2,7,1,0,0,0.62,0.21,0.14,0.13,0.13,0.064,2.85,3.76,0.42
True,Five-SeveN,Scrawl,max,0,1,1,0,8,1.91,0.45,0.22,0.19,0.21,0.853,2.35,3.19,0.42
False,MP7,Special Delivery,min,8,0,2,0,0,3.2,1.8,1.12,1.1,1.06,0.03,27.84,32.49,0.42
True,MAC-10,Button Masher,min,6,3,1,0,0,2.84,1.17,0.57,0.46,0.43,0.036,21.12,24.77,0.42
False,MP5-SD,Kitbash,min,2,4,4,0,0,1.49,0.96,0.54,0.43,0.38,0.088,8.98,10.81,0.42
True,Nova,Wild Six,min,2,4,4,0,0,2.77,1.18,0.54,0.57,0.46,0.088,12.42,14.77,0.42
True,Sawed-Off,Spirit Board,max,0,2,0,1,7,0.84,0.36,0.17,0.16,0.21,0.775,2.35,3.19,0.42
True,MP5-SD,Acid Wash,min,5,1,4,0,0,1.98,1.3,0.53,1.05,0.53,0.0669999999999999,13.32,15.8,0.42
True,PP-Bizon,Jungle Slipstream,min,1,3,6,0,0,0.68,0.41,0.23,0.24,0.23,0.1109999999999999,3.29,4.27,0.42
True,MAG-7,Heaven Guard,min,4,6,0,0,0,1.01,0.62,0.43,0.44,nan,0.042,7.76,9.41,0.42
True,Sawed-Off,Apocalypto,min,0,0,7,3,0,5.03,1.72,0.91,0.73,0.66,0.219,8.56,10.33,0.42
True,R8 Revolver,Bone Forged,min,7,1,2,0,0,0.65,0.27,0.15,0.17,0.16,0.037,5.12,6.37,0.42
True,MAC-10,Pipe Down,min,0,2,7,0,1,3.88,1.64,0.9,0.74,0.66,0.1639999999999999,10.24,12.26,0.42
True,MP9,Capillary,min,1,9,0,0,0,1.41,0.66,0.31,0.58,0.27,0.063,7.35,8.93,0.42
True,Negev,Terrain,min,4,6,0,0,0,1.04,0.6,0.41,0.7,nan,0.042,7.76,9.41,0.42
True,SCAR-20,Green Marine,min,0,2,8,0,0,1.3,0.76,0.28,0.31,0.2,0.1339999999999999,3.76,4.81,0.42
True,SG 553,Heavy Metal,min,3,6,1,0,0,1.87,0.65,0.44,0.44,0.42,0.057,9.95,11.92,0.42
True,P90,Off World,min,5,2,3,0,0,1.5,0.77,0.39,0.68,0.29,0.059,10.21,12.22,0.42
True,R8 Revolver,Survivalist,min,1,7,2,0,0,1.06,0.55,0.28,0.25,0.27,0.079,5.47,6.77,0.42
True,UMP-45,Corporal,min,1,6,3,0,0,1.3,0.58,0.38,0.4,0.32,0.092,5.92,7.29,0.42
True,MP5-SD,Liquidation,min,0,2,7,1,0,5.64,1.29,0.7,0.54,0.55,0.1569999999999999,8.02,9.71,0.42
False,P90,Vent Rush,min,0,3,7,0,0,2.97,1.81,1.05,0.87,0.72,0.126,12.78,15.18,0.42
False,Galil AR,Connexion,min,2,4,4,0,0,1.49,0.96,0.54,0.47,0.39,0.088,8.98,10.81,0.42
False,M249,Downtown,min,6,1,3,0,0,2.95,1.86,1.05,0.85,0.73,0.052,22.71,26.6,0.42
True,P90,Vent Rush,min,1,2,7,0,0,6.27,3.6,1.65,1.67,1.32,0.119,25.02,29.25,0.42
True,CZ75-Auto,Polymer,min,1,1,8,0,0,1.01,0.48,0.3,0.3,0.29,0.127,3.89,4.95,0.42
True,MAC-10,Last Dive,max,0,0,0,1,9,4.33,2.71,1.93,1.98,1.52,0.513,15.66,18.49,0.42
False,CZ75-Auto,Eco,min,0,4,5,0,1,2.79,1.23,0.66,0.54,0.5,0.148,8.72,10.5,0.41
True,Nova,Plume,min,0,1,9,0,0,2.75,1.11,0.56,0.65,0.51,0.142,6.15,7.55,0.41
False,SG 553,Cyberforce,min,0,8,2,0,0,1.27,0.65,0.43,0.32,0.3,0.086,6.06,7.44,0.41
True,FAMAS,Crypsis,min,6,2,2,0,0,1.32,0.73,0.42,0.41,0.34,0.044,10.22,12.22,0.41
True,MAC-10,Pipe Down,min,0,1,5,2,2,3.88,1.64,0.9,0.74,0.66,0.248,8.94,10.75,0.41
True,Dual Berettas,Shred,min,5,3,2,0,0,0.98,0.6,0.33,0.47,0.33,0.051,7.36,8.93,0.41
True,Five-SeveN,Scumbria,min,1,9,0,0,0,1.41,0.3,0.14,0.13,0.13,0.063,4.11,5.2,0.41
True,Negev,Terrain,min,2,3,5,0,0,1.04,0.6,0.41,0.7,nan,0.096,5.93,7.29,0.41
True,MP5-SD,Liquidation,min,0,2,7,0,1,5.64,1.29,0.7,0.54,0.55,0.1639999999999999,8.03,9.71,0.41
True,MAG-7,Heaven Guard,min,5,3,2,0,0,1.01,0.62,0.43,0.44,nan,0.051,7.77,9.41,0.41
True,Sawed-Off,Spirit Board,min,1,0,9,0,0,0.84,0.36,0.17,0.16,0.21,0.1349999999999999,2.37,3.19,0.41
False,M249,O.S.I.P.R.,min,4,5,1,0,0,0.42,0.21,0.13,0.13,0.13,0.05,2.86,3.76,0.41
True,MP7,Guerrilla,min,0,3,7,0,0,2.47,1.01,0.52,0.27,0.26,0.126,6.67,8.14,0.41
True,R8 Revolver,Bone Forged,min,7,1,1,0,1,0.65,0.27,0.15,0.17,0.16,0.067,5.13,6.37,0.41
True,Sawed-Off,Spirit Board,max,0,2,1,0,7,0.84,0.36,0.17,0.16,0.21,0.768,2.36,3.19,0.41
False,CZ75-Auto,Circaetus,min,3,5,2,0,0,0.51,0.21,0.14,0.14,0.13,0.065,2.86,3.76,0.41
True,MAG-7,Popdog,min,3,5,2,0,0,0.84,0.31,0.17,0.3,0.17,0.065,4.41,5.54,0.41
True,MP5-SD,Kitbash,min,1,3,6,0,0,3.27,1.69,0.83,0.79,0.58,0.1109999999999999,13.32,15.79,0.41
True,M249,Emerald Poison Dart,min,0,8,2,0,0,4.16,2.67,1.87,1.63,nan,0.086,25.1,29.34,0.41
True,P2000,Turf,min,0,10,0,0,0,3.36,0.68,0.31,0.26,0.26,0.07,6.8,8.29,0.41
True,Sawed-Off,Apocalypto,min,0,4,6,0,0,5.03,1.72,0.91,0.73,0.66,0.118,12.34,14.67,0.41
False,P2000,Acid Etched,min,0,2,8,0,0,1.97,0.84,0.49,0.43,0.42,0.1339999999999999,5.6,6.91,0.41
False,PP-Bizon,Space Cat,min,2,7,1,0,0,1.4,0.81,0.38,0.36,0.32,0.064,8.85,10.65,0.41
True,MP5-SD,Necro Jr.,min,0,1,9,0,0,1.35,0.38,0.19,0.17,0.21,0.142,2.09,2.87,0.41
True,CZ75-Auto,Polymer,min,0,5,5,0,0,1.01,0.48,0.3,0.3,0.29,0.11,3.9,4.95,0.41
True,SCAR-20,Grotto,min,0,5,4,0,1,1.12,0.63,0.38,0.4,0.45,0.1399999999999999,5.12,6.36,0.41
True,AUG,Amber Slipstream,min,5,3,2,0,0,1.01,0.57,0.3,0.35,0.37,0.051,7.36,8.93,0.41
True,CZ75-Auto,Polymer,min,0,0,10,0,0,1.01,0.48,0.3,0.3,0.29,0.15,3.0,3.92,0.41
True,SG 553,Aerial,min,2,7,1,0,0,1.0,0.51,0.21,0.45,0.22,0.064,5.78,7.12,0.41
False,SG 553,Dragon Tech,min,0,2,6,0,2,3.0,1.92,1.06,0.96,0.72,0.194,11.64,13.85,0.41
False,Tec-9,Brother,min,0,2,6,0,2,1.53,0.94,0.54,0.42,0.38,0.194,5.88,7.23,0.41
True,Sawed-Off,Limelight,min,0,6,2,2,0,5.47,1.98,0.96,1.0,0.8,0.148,15.8,18.64,0.41
False,MAC-10,Monkeyflage,min,0,1,9,0,0,0.41,0.2,0.11,0.08,0.08,0.142,1.19,1.84,0.41
False,P250,Inferno,min,0,0,9,1,0,1.62,1.09,0.65,0.73,0.52,0.173,6.58,8.04,0.41
True,P2000,Lifted Spirits,max,0,2,0,0,8,0.91,0.38,0.17,0.16,0.2,0.8300000000000001,2.36,3.19,0.41
False,Sawed-Off,Yorick,min,2,8,0,0,0,0.45,0.18,0.09,0.07,0.07,0.056,2.34,3.17,0.41
False,UMP-45,Oscillator,min,5,2,3,0,0,0.41,0.21,0.13,0.13,0.13,0.059,2.86,3.76,0.41
True,MAG-7,Foresight,min,0,1,7,1,1,0.7,0.38,0.17,0.21,0.2,0.195,1.98,2.75,0.41
False,UMP-45,Plastique,min,1,3,6,0,0,1.66,1.01,0.64,0.75,0.59,0.1109999999999999,8.53,10.28,0.41
True,Five-SeveN,Scrawl,max,0,1,2,0,7,1.91,0.45,0.22,0.19,0.21,0.791,2.36,3.19,0.41
False,MAG-7,Petroglyph,min,4,5,1,0,0,1.29,0.65,0.4,0.45,nan,0.05,8.81,10.59,0.4
True,Sawed-Off,Spirit Board,min,4,0,6,0,0,0.84,0.36,0.17,0.16,0.21,0.09,4.38,5.49,0.4
False,P250,Re.built,min,1,6,3,0,0,1.03,0.63,0.42,0.32,0.29,0.087,6.07,7.44,0.4
True,P2000,Oceanic,min,2,8,0,0,0,0.89,0.4,0.17,0.65,0.16,0.056,4.98,6.19,0.4
False,G3SG1,High Seas,min,0,8,2,0,0,2.68,1.32,0.65,0.66,0.43,0.086,11.86,14.1,0.4
True,PP-Bizon,Space Cat,min,1,9,0,0,0,3.37,1.77,0.66,0.82,0.5,0.063,19.3,22.65,0.4
True,Galil AR,Black Sand,min,0,3,7,0,0,2.25,0.58,0.31,0.28,0.27,0.126,3.91,4.95,0.4
False,Tec-9,Brother,min,0,9,1,0,0,1.53,0.94,0.54,0.42,0.38,0.078,9.0,10.81,0.4
True,MAG-7,Heaven Guard,min,1,9,0,0,0,1.01,0.62,0.43,0.44,nan,0.063,6.59,8.04,0.4
False,FAMAS,Meow 36,min,0,0,10,0,0,0.53,0.21,0.12,0.09,0.08,0.15,1.2,1.84,0.4
False,Negev,Drop Me,min,0,1,9,0,0,0.4,0.21,0.11,0.08,0.08,0.142,1.2,1.84,0.4
True,UMP-45,Corporal,min,0,4,6,0,0,1.3,0.58,0.38,0.4,0.32,0.118,4.6,5.75,0.4
True,SG 553,Atlas,min,4,4,2,0,0,0.85,0.32,0.15,0.2,0.12,0.058,4.98,6.19,0.4
True,P90,Vent Rush,min,1,2,6,1,0,6.27,3.6,1.65,1.67,1.32,0.142,25.04,29.25,0.4
True,UMP-45,Gold Bismuth,min,6,2,2,0,0,8.22,4.85,2.22,1.8,1.69,0.044,63.46,73.43,0.4
False,M4A4,Poly Mag,min,0,0,10,0,0,0.84,0.22,0.12,0.09,0.08,0.15,1.2,1.84,0.4
True,MAG-7,Foresight,min,0,1,7,2,0,0.7,0.38,0.17,0.21,0.2,0.188,1.99,2.75,0.4
True,MAG-7,Foresight,min,3,5,1,1,0,0.7,0.38,0.17,0.21,0.2,0.088,4.38,5.49,0.4
False,R8 Revolver,Junk Yard,min,3,6,1,0,0,0.49,0.21,0.14,0.14,0.13,0.057,2.87,3.76,0.4
True,Tec-9,Snek-9,min,0,5,5,0,0,1.95,0.57,0.29,0.24,0.24,0.11,4.3,5.41,0.4
False,Galil AR,Destroyer,min,0,1,9,0,0,0.38,0.21,0.11,0.1,0.08,0.142,1.2,1.84,0.4
True,Dual Berettas,Tread,min,0,2,8,0,0,2.35,1.0,0.43,0.29,0.28,0.1339999999999999,5.44,6.72,0.4
False,Dual Berettas,Flora Carnivora,min,3,4,3,0,0,3.31,1.8,1.05,0.82,0.74,0.073,20.28,23.78,0.4
True,Sawed-Off,Devourer,min,0,5,4,1,0,25.39,12.26,6.62,5.75,4.94,0.133,93.53,108.01,0.4
False,Glock-18,Winterized,min,0,0,10,0,0,0.57,0.21,0.12,0.09,0.09,0.15,1.2,1.84,0.4
True,MAC-10,Monkeyflage,min,0,3,6,1,0,1.68,0.43,0.21,0.15,0.14,0.1489999999999999,2.7,3.57,0.4
True,AUG,Amber Slipstream,min,0,0,10,0,0,1.01,0.57,0.3,0.35,0.37,0.15,3.0,3.91,0.4
False,CZ75-Auto,Eco,min,1,0,9,0,0,2.79,1.23,0.66,0.54,0.5,0.1349999999999999,8.73,10.5,0.4
True,PP-Bizon,Lumen,min,0,3,7,0,0,2.92,1.2,0.44,0.69,0.33,0.126,6.68,8.14,0.4
True,Nova,Clear Polymer,min,4,3,3,0,0,7.7,4.77,2.15,1.9,1.7,0.0659999999999999,51.56,59.76,0.4
False,Negev,Drop Me,min,1,9,0,0,0,0.4,0.21,0.11,0.08,0.08,0.063,2.29,3.09,0.4
False,P250,Verdigris,min,0,10,0,0,0,0.55,0.37,0.18,0.23,0.16,0.07,3.7,4.72,0.4
False,UMP-45,Roadblock,min,0,0,10,0,0,0.47,0.21,0.12,0.08,0.08,0.15,1.2,1.84,0.4
True,MP9,Goo,min,2,7,1,0,0,2.95,1.55,0.91,1.19,0.87,0.064,17.66,20.77,0.4
False,FAMAS,Neural Net,min,0,10,0,0,0,1.68,1.03,0.74,1.05,0.91,0.07,10.3,12.3,0.4
False,P90,Chopper,min,4,4,2,0,0,1.78,1.0,0.58,0.92,0.55,0.058,12.28,14.58,0.4
True,M249,Spectre,min,0,0,10,0,0,0.71,0.36,0.19,0.24,0.21,0.15,1.9,2.65,0.4
False,G3SG1,Scavenger,min,0,5,5,0,0,1.24,0.8,0.52,0.43,0.39,0.11,6.6,8.05,0.4
True,Dual Berettas,Flora Carnivora,min,0,0,0,1,9,8.32,3.49,1.71,1.34,1.22,0.4429999999999999,12.32,14.62,0.4
False,P90,Vent Rush,min,4,3,2,1,0,2.97,1.81,1.05,0.87,0.72,0.089,20.28,23.78,0.4
True,R8 Revolver,Bone Forged,min,7,1,1,1,0,0.65,0.27,0.15,0.17,0.16,0.06,5.14,6.37,0.4
False,SG 553,Cyrex,min,0,1,9,0,0,14.75,6.76,4.51,3.74,3.54,0.142,47.35,54.91,0.4
True,MAC-10,Ensnared,min,0,0,10,0,0,2.13,0.51,0.21,0.21,0.2,0.15,2.1,2.87,0.4
False,MAG-7,Monster Call,min,0,9,1,0,0,1.68,0.94,0.54,0.43,0.39,0.078,9.0,10.81,0.4
True,MAC-10,Carnivore,min,0,0,9,1,0,1.91,0.41,0.21,0.2,0.2,0.173,2.09,2.87,0.4
True,G3SG1,High Seas,max,0,1,0,6,3,5.91,2.84,1.18,1.22,0.95,0.4949999999999999,13.01,15.42,0.4
True,FAMAS,Meow 36,min,0,0,10,0,0,1.85,0.53,0.27,0.2,0.19,0.15,2.7,3.57,0.4
False,MAC-10,Pipe Down,min,0,5,5,0,0,1.42,0.81,0.51,0.43,0.4,0.11,6.6,8.05,0.4
True,R8 Revolver,Junk Yard,min,4,4,2,0,0,1.72,0.6,0.35,0.32,0.33,0.058,9.98,11.92,0.39
True,MP7,Akoben,min,0,0,10,0,0,0.71,0.41,0.23,0.3,0.22,0.15,2.3,3.09,0.39
True,Galil AR,Destroyer,min,4,3,3,0,0,0.96,0.51,0.24,0.34,0.23,0.0659999999999999,6.09,7.45,0.39
False,P90,Traction,min,0,10,0,0,0,0.96,0.24,0.15,0.11,0.11,0.07,2.4,3.21,0.39
False,Five-SeveN,Buddy,min,0,5,5,0,0,1.62,1.06,0.65,0.64,0.55,0.11,8.55,10.28,0.39
True,MAC-10,Pipe Down,min,0,0,5,0,5,3.88,1.64,0.9,0.74,0.66,0.3,7.8,9.41,0.39
True,UMP-45,Oscillator,min,7,0,3,0,0,1.28,0.61,0.34,0.34,0.35,0.045,9.98,11.92,0.39
True,P90,Off World,min,4,5,1,0,0,1.5,0.77,0.39,0.68,0.29,0.05,10.24,12.22,0.39
True,Negev,Drop Me,min,4,3,3,0,0,1.05,0.42,0.21,0.14,0.13,0.0659999999999999,6.09,7.45,0.39
True,Negev,Drop Me,min,3,7,0,0,0,1.05,0.42,0.21,0.14,0.13,0.049,6.09,7.45,0.39
False,P90,Vent Rush,min,0,2,6,2,0,2.97,1.81,1.05,0.87,0.72,0.18,11.66,13.85,0.39
True,SCAR-20,Blueprint,min,0,0,10,0,0,1.5,0.41,0.23,0.36,0.18,0.15,2.3,3.09,0.39
False,MP9,Sand Scale,min,1,9,0,0,0,0.32,0.16,0.12,0.12,nan,0.063,1.76,2.47,0.39
False,R8 Revolver,Survivalist,min,0,10,0,0,0,0.37,0.24,0.15,0.13,0.1,0.07,2.4,3.21,0.39
False,SG 553,Heavy Metal,min,3,5,2,0,0,0.5,0.22,0.14,0.14,0.13,0.065,2.88,3.76,0.39
False,AUG,Amber Slipstream,min,0,10,0,0,0,0.38,0.24,0.16,0.14,0.12,0.07,2.4,3.21,0.39
False,G3SG1,Keeping Tabs,min,3,5,2,0,0,0.72,0.42,0.21,0.22,0.17,0.065,4.68,5.83,0.39
True,MP9,Goo,min,0,1,9,0,0,2.95,1.55,0.91,1.19,0.87,0.142,9.74,11.65,0.39
False,Five-SeveN,Buddy,min,0,2,8,0,0,1.62,1.06,0.65,0.64,0.55,0.1339999999999999,7.32,8.87,0.39
False,MAG-7,Monster Call,min,1,1,8,0,0,1.68,0.94,0.54,0.43,0.39,0.127,6.94,8.43,0.39
False,MP5-SD,Agent,min,0,3,6,1,0,2.67,1.02,0.63,0.48,0.43,0.1489999999999999,7.32,8.87,0.39
False,MAG-7,Monster Call,min,0,2,6,0,2,1.68,0.94,0.54,0.43,0.39,0.194,5.9,7.23,0.39
True,SCAR-20,Outbreak,min,8,0,1,0,1,1.15,0.67,0.32,0.23,0.26,0.06,9.78,11.7,0.39
True,UMP-45,Oscillator,min,7,0,2,1,0,1.28,0.61,0.34,0.34,0.35,0.0679999999999999,9.98,11.92,0.39
True,MAG-7,Sonar,min,0,6,3,1,0,1.08,0.46,0.29,0.29,nan,0.125,3.92,4.95,0.39
False,M249,Deep Relief,min,3,5,2,0,0,0.7,0.36,0.25,0.18,0.17,0.065,4.4,5.51,0.39
True,MAG-7,Sonar,min,0,6,4,0,0,1.08,0.46,0.29,0.29,nan,0.102,3.92,4.95,0.39
False,P2000,Acid Etched,min,4,4,2,0,0,1.97,0.84,0.49,0.43,0.42,0.058,12.22,14.51,0.39
False,Nova,Toy Soldier,min,0,4,6,0,0,2.77,1.21,0.65,0.49,0.49,0.118,8.74,10.5,0.39
True,PP-Bizon,Jungle Slipstream,min,0,0,10,0,0,0.68,0.41,0.23,0.24,0.23,0.15,2.3,3.09,0.39
True,MAC-10,Classic Crate,min,2,7,1,0,0,1.12,0.29,0.16,0.14,0.14,0.064,4.43,5.54,0.39
True,R8 Revolver,Survivalist,min,1,5,4,0,0,1.06,0.55,0.28,0.25,0.27,0.095,4.93,6.12,0.39
True,MP5-SD,Necro Jr.,min,1,7,2,0,0,1.35,0.38,0.19,0.17,0.21,0.079,4.39,5.49,0.39
